id,name,slug,url,description,emails,email,phone,address,contacts_raw,categories,socials,website,instagram,facebook,twitter,linkedin
3b98432c-ec78-4ee5-862c-7594e86f6bf4,Ceramics Club,ceramicsclub,https://msu.campuslabs.com/engage/organization/ceramicsclub,"A ceramics club for those who want to continue ceramic involvement outside of a classroom environment. Must have Ceramics experience before joining the club. Note*** membership is currently full for Fall 2025! If you are interested in going on the waitlist, please reach out through email. Contact Information Address East Lansing, MI 48823 United States Contact Email E: msuceramicsclub@gmail.com",msuceramicsclub@gmail.com,msuceramicsclub@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/msu.clayclub/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/ceramicsclub/contact""}",https://msu.campuslabs.com/engage/organization/ceramicsclub/contact,https://www.instagram.com/msu.clayclub/,,,
9c3c0b84-428b-412f-ae2d-39721949e4b0,Chemistry Graduate Student Organization,cgso,https://msu.campuslabs.com/engage/organization/cgso,"CGSO will focus on identifying and protecting the rights of graduate students in the department by providing a platform for graduate students to voice out their concerns, whilst representing graduate students on university or departmental matters. Contact Information Address 578 S Shaw Ln East Lansing, MI 48824 United States Contact Email E: CEM.CGSO@msu.edu Phone Number P: 3177034060",CEM.CGSO@msu.edu,CEM.CGSO@msu.edu,3177034060,,,,"{""instagram"": ""https://www.instagram.com/msu_cgso/"", ""facebook"": null, ""twitter"": ""https://twitter.com/MSUCGSO"", ""linkedin"": ""https://www.linkedin.com/company/msucgso/"", ""website"": ""https://www2.chemistry.msu.edu/cgso/""}",https://www2.chemistry.msu.edu/cgso/,https://www.instagram.com/msu_cgso/,,https://twitter.com/MSUCGSO,https://www.linkedin.com/company/msucgso/
8113becc-dc5e-409c-8154-0edf0808fad4,"Changing Health, Attitudes, and Actions to Recreate Girls MSU",chaarg,https://msu.campuslabs.com/engage/organization/chaarg,"CHAARG is a national women's health and wellness organization that strives to empower all people on campus who identify with our mission both physically and mentally. We host weekly workouts, socials, small groups, and other events. Contact Information Address 478 Ivy ct Apt 365 East Lansing, MI 48823 United States Contact Email E: brachken@msu.edu Phone Number P: 7163926299",brachken@msu.edu,brachken@msu.edu,7163926299,,,,"{""instagram"": ""https://www.instagram.com/msu_inchaarg/"", ""facebook"": ""https://www.facebook.com/MSUCHAARG/"", ""twitter"": null, ""linkedin"": null, ""website"": ""http://chaarg.com""}",http://chaarg.com,https://www.instagram.com/msu_inchaarg/,https://www.facebook.com/MSUCHAARG/,,
0428308a-0c95-4bfc-9a5c-f4361703360e,Chemistry Club,chem,https://msu.campuslabs.com/engage/organization/chem,"The MSU Chemistry Club is a group of students who enjoy science and want to meet more people. We do events like scavenger hunts, painting glassware, and jeopardy. You do not need to be a chemistry major to join; everyone is welcome! In 2025, we had the opportunity to tour the Facility for Rare Isotope Beams here on campus. Starting in 2021-2025, we started a donation program to schools in need of science glassware. We have leadership, volunteering, and networking opportunities. Can't wait to see you at our next meeting! Contact Information Address Contact Email E: MSUChemistryClubHeros@gmail.com",MSUChemistryClubHeros@gmail.com,MSUChemistryClubHeros@gmail.com,2021-2025,,,,"{""instagram"": ""https://www.instagram.com/msu.chemistry.club/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/chem/contact""}",https://msu.campuslabs.com/engage/organization/chem/contact,https://www.instagram.com/msu.chemistry.club/,,,
af7f1238-9bd9-4910-8f78-aa4a17d5bd24,"Chess Club, MSU",chess,https://msu.campuslabs.com/engage/organization/chess,"A meeting place for MSU students, alumni, faculty, and employees who enjoy chess. All levels of play are welcome! GroupMe link: https://groupme.com/join_group/54028663/KG8ZGkqV Discord link: https://discord.gg/7Y4PPwHJaU Chess.com club page: https://www.chess.com/club/michigan-state-chess-club Lichess team page: https://lichess.org/team/msu-chess-club Meetings on Wednesdays at 7:30 PM at D101 - Wells Hall. No commitment or sign-up fee! Contact Information Address Contact Email E: washi357@msu.edu Phone Number P: 313-505-0076",washi357@msu.edu,washi357@msu.edu,54028663,,,,"{""instagram"": ""https://www.instagram.com/msuchessclub/"", ""facebook"": ""https://www.facebook.com/profile.php?id=100073408286494"", ""twitter"": null, ""linkedin"": null, ""website"": ""https://groupme.com/join_group/54028663/KG8ZGkqV""}",https://groupme.com/join_group/54028663/KG8ZGkqV,https://www.instagram.com/msuchessclub/,https://www.facebook.com/profile.php?id=100073408286494,,
5d54782e-56db-4eca-b4c4-7d17c54d1872,Chi Epsilon,chiepsilon,https://msu.campuslabs.com/engage/organization/chiepsilon,"Chi Epsilon, the National Civil Engineering Honor Society, provides students (civil and environmental engineering) in the top third of their class with various opportunities, ranging from job/internship recruiting events to community service/volunteering. Being a member of Chi Epsilon also unlocks a network of other top civil/environmental engineering students and professionals alike, meaning mentorship and appeal from companies. Contact Information Address Contact Email E: rso.chiepsilon@msu.edu",rso.chiepsilon@msu.edu,rso.chiepsilon@msu.edu,,,,,"{""instagram"": ""https://www.instagram.com/msuchiep/"", ""facebook"": null, ""twitter"": null, ""linkedin"": ""https://www.linkedin.com/in/msu-chi-epsilon-809002290/"", ""website"": ""https://msu.campuslabs.com/engage/organization/chiepsilon/contact""}",https://msu.campuslabs.com/engage/organization/chiepsilon/contact,https://www.instagram.com/msuchiep/,,,https://www.linkedin.com/in/msu-chi-epsilon-809002290/
7c066c02-54f1-491c-80cf-04750abb415d,"Chinese Christian Fellowship, MSU",chinesechristianfellowship,https://msu.campuslabs.com/engage/organization/chinesechristianfellowship,Contact Information Address Contact Email E: yangyid1@msu.edu Phone Number P: 5177757572,yangyid1@msu.edu,yangyid1@msu.edu,5177757572,,,,"{""instagram"": null, ""facebook"": ""https://www.facebook.com/MSU-Chinese-Christian-Fellowship-1516736368544764/"", ""twitter"": null, ""linkedin"": null, ""website"": ""http://www.lccchurch.org/""}",http://www.lccchurch.org/,,https://www.facebook.com/MSU-Chinese-Christian-Fellowship-1516736368544764/,,
8124ef1d-aaaa-44d5-8d46-5c617962bb91,Chinese Learning Community,chineselearningcommunity,https://msu.campuslabs.com/engage/organization/chineselearningcommunity,"We are a non-profit student organization with the goal of promoting learning about Chinese language and culture. We aim to build a bridge between Chinese learners and native speakers, facilitating the spread of knowledge outside of the classroom. We host in-person cultural & social events throughout the semester open to all MSU students with any level of interest and experience. 加油学习中文！ Contact Information Address Contact Email E: murph873@msu.edu",murph873@msu.edu,murph873@msu.edu,,,,,"{""instagram"": ""https://www.instagram.com/msu.clc/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/chineselearningcommunity/contact""}",https://msu.campuslabs.com/engage/organization/chineselearningcommunity/contact,https://www.instagram.com/msu.clc/,,,
6276cff2-19f7-463e-b1c3-60a831ddd305,"Chinese School, MSU",chineseschool,https://msu.campuslabs.com/engage/organization/chineseschool,"MSU Chinese School is a volunteer-based organization providing local Chinese courses for MSU students and youths around East Lansing. We help the students in the local community to learn the Chinese language. In addition, we collaborate with other MSU and Greater Lansing Are based organizations to promote Chinese culture and heritage and encourage the understanding between the Chinese and other cultures. Contact Information Address Contact Email E: spartancs.communication@gmail.com",spartancs.communication@gmail.com,spartancs.communication@gmail.com,,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://www.spartanchineseschool.org/""}",https://www.spartanchineseschool.org/,,,,
29c039b6-4121-4b24-8949-c9a0050b53e1,Chi Omega,chio,https://msu.campuslabs.com/engage/organization/chio,"A true sisterhood that makes you feel at home on MSU's campus, and a grants lifetime of friendships. Contact Information Address 229 Burcham Dr. East Lansing , MI 48823 United States",,,,,,,"{""instagram"": ""https://www.instagram.com/msu_chiomega/"", ""facebook"": null, ""twitter"": ""http://chiomegamichst.wix.com/chi-omega-msu"", ""linkedin"": null, ""website"": ""https://www.tiktok.com/@msu_chiomega""}",https://www.tiktok.com/@msu_chiomega,https://www.instagram.com/msu_chiomega/,,http://chiomegamichst.wix.com/chi-omega-msu,
f67ad810-7a41-4af2-82f4-6df934729daa,CHM-COM Pathology Interest Group,chm-com-pathig,https://msu.campuslabs.com/engage/organization/chm-com-pathig,"The purpose of this organization shall be to provide educational activities related to the field and study of pathology for medical students in the College of Human Medicine or College of Osteopathic Medicine at Michigan State University. Activities include, but are not limited to: presentations about pathology residency programs, connection to research projects, discussion of pathology specialties, review of histopathology, and direct experiences with pathologists in real-life settings. Contact Information Address 965 Wilson Rd East Lansing, MI 48824 United States Contact Email E: john8160@msu.edu",john8160@msu.edu,john8160@msu.edu,,,,,"{""instagram"": ""https://www.instagram.com/msupathig/?next=%2F"", ""facebook"": ""https://www.facebook.com/groups/1942937845862965/"", ""twitter"": ""https://twitter.com/CPathIG"", ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/chm-com-pathig/contact""}",https://msu.campuslabs.com/engage/organization/chm-com-pathig/contact,https://www.instagram.com/msupathig/?next=%2F,https://www.facebook.com/groups/1942937845862965/,https://twitter.com/CPathIG,
